mark_status,visual_node_no,visual_node_id,station_key,station_name,display_name,line_id,branch_codes,x_px,y_px,x_pct,y_pct,marker_radius_px,is_transfer_station,is_branch_node,label_owner,alias_or_note,memo
완료,225,도봉산_L7,도봉산,도봉산,도봉산역,7,main,3064,324,59.84374999999999,11.25,10,False,False,True,,
완료,226,수락산_L7,수락산,수락산,수락산역,7,main,3064,240,59.84374999999999,8.333333333333332,10,False,False,True,,
완료,227,마들_L7,마들,마들,마들역,7,main,3464,240,67.65625,8.333333333333332,10,False,False,True,,
완료,228,중계_L7,중계,중계,중계역,7,main,3464,426,67.65625,14.791666666666666,10,False,False,True,,
완료,229,하계_L7,하계,하계,하계역,7,main,3464,496,67.65625,17.22222222222222,10,False,False,True,,
완료,230,공릉_L7,공릉,공릉,공릉역,7,main,3464,566,67.65625,19.65277777777778,10,False,False,True,,
완료,231,먹골_L7,먹골,먹골,먹골역,7,main,3464,748,67.65625,25.972222222222225,10,False,False,True,,
완료,232,중화_L7,중화,중화,중화역,7,main,3464,860,67.65625,29.86111111111111,10,False,False,True,,
완료,233,상봉_L7,상봉,상봉,상봉역,7,main,3464,972,67.65625,33.75,10,False,False,True,,
완료,234,면목_L7,면목,면목,면목역,7,main,3420,1020,66.796875,35.41666666666667,10,False,False,True,,
완료,235,사가정_L7,사가정,사가정,사가정역,7,main,3364,1078,65.703125,37.43055555555556,10,False,False,True,,
완료,236,용마산_L7,용마산,용마산,용마산역,7,main,3304,1136,64.53125,39.44444444444444,10,False,False,True,,
완료,237,중곡_L7,중곡,중곡,중곡역,7,main,3248,1196,63.4375,41.52777777777778,10,False,False,True,,
완료,238,어린이대공원_L7,어린이대공원,어린이대공원,어린이대공원역,7,main,3078,1364,60.1171875,47.36111111111111,10,False,False,True,,
완료,239,자양_L7,자양,자양,자양역,7,main,2906,1538,56.75781250000001,53.40277777777778,10,False,False,True,자양,
완료,240,청담_L7,청담,청담,청담역,7,main,2846,1596,55.58593750000001,55.41666666666667,10,False,False,True,,
완료,241,강남구청_L7,강남구청,강남구청,강남구청역,7,main,2776,1668,54.21875000000001,57.91666666666667,10,False,False,True,,
완료,242,학동_L7,학동,학동,학동역,7,main,2696,1748,52.65625000000001,60.69444444444444,10,False,False,True,,
완료,243,논현_L7,논현,논현,논현역,7,main,2618,1826,51.1328125,63.40277777777777,10,False,False,True,,
완료,244,반포_L7,반포,반포,반포역,7,main,2554,1892,49.8828125,65.69444444444444,10,False,False,True,,
완료,245,내방_L7,내방,내방,내방역,7,main,2340,1964,45.703125,68.19444444444444,10,False,False,True,,
완료,246,남성_L7,남성,남성,남성역,7,main,2096,1964,40.9375,68.19444444444444,10,False,False,True,,
완료,247,숭실대입구_L7,숭실대입구,숭실대입구,숭실대입구역,7,main,2000,1964,39.0625,68.19444444444444,10,False,False,True,,
완료,248,상도_L7,상도,상도,상도역,7,main,1904,1964,37.1875,68.19444444444444,10,False,False,True,,
완료,249,장승배기_L7,장승배기,장승배기,장승배기역,7,main,1808,1964,35.3125,68.19444444444444,10,False,False,True,,
완료,250,신대방삼거리_L7,신대방삼거리,신대방삼거리,신대방삼거리역,7,main,1712,1964,33.4375,68.19444444444444,10,False,False,True,,
완료,251,보라매_L7,보라매,보라매,보라매역,7,main,1616,1964,31.5625,68.19444444444444,10,False,False,True,,
완료,252,신풍_L7,신풍,신풍,신풍역,7,main,1520,1964,29.6875,68.19444444444444,10,False,False,True,,
완료,253,남구로_L7,남구로,남구로,남구로역,7,main,1340,1964,26.171875,68.19444444444444,10,False,False,True,,
완료,254,가산디지털단지_L7,가산디지털단지,가산디지털단지,가산디지털단지역,7,main,1260,1964,24.609375,68.19444444444444,10,False,False,True,,
완료,255,철산_L7,철산,철산,철산역,7,main,1172,1964,22.890625,68.19444444444444,10,False,False,True,,
완료,256,광명사거리_L7,광명사거리,광명사거리,광명사거리역,7,main,1084,1964,21.171875,68.19444444444444,10,False,False,True,,
완료,257,천왕_L7,천왕,천왕,천왕역,7,main,996,1964,19.453125,68.19444444444444,10,False,False,True,,
완료,258,온수_L7,온수,온수,온수역,7,main,996,1820,19.453125,63.19444444444444,10,False,True,True,,
완료,259,잠실_L8,잠실,잠실,잠실역,8,main,2972,1800,58.046875,62.5,12,True,False,False,,
완료,260,가락시장_L8,가락시장,가락시장,가락시장역,8,main,3300,2140,64.453125,74.30555555555556,12,True,False,False,,
완료,261,천호_L8,천호,천호,천호역,8,main,3340,1636,65.234375,56.80555555555556,12,True,False,False,,
완료,262,암사역사공원_L8,암사역사공원,암사역사공원,암사역사공원역,8,main,3556,1636,69.453125,56.80555555555556,10,False,True,True,,
완료,263,암사_L8,암사,암사,암사역,8,main,3464,1636,67.65625,56.80555555555556,10,False,False,True,,
완료,264,강동구청_L8,강동구청,강동구청,강동구청역,8,main,3240,1636,63.28125,56.80555555555556,10,False,False,True,,
완료,265,몽촌토성_L8,몽촌토성,몽촌토성,몽촌토성역,8,main,3140,1636,61.328125,56.80555555555556,10,False,False,True,,
완료,266,석촌_L8,석촌,석촌,석촌역,8,main,3130,1964,61.1328125,68.19444444444444,10,False,False,True,,
완료,267,송파_L8,송파,송파,송파역,8,main,3216,2052,62.81250000000001,71.25,10,False,False,True,,
완료,268,문정_L8,문정,문정,문정역,8,main,3360,2204,65.625,76.52777777777777,10,False,False,True,,
완료,269,장지_L8,장지,장지,장지역,8,main,3420,2264,66.796875,78.61111111111111,10,False,False,True,,
완료,270,복정_L8,복정,복정,복정역,8,main,3480,2328,67.96875,80.83333333333333,10,False,False,True,,
완료,271,남위례_L8,남위례,남위례,남위례역,8,main,3628,2328,70.859375,80.83333333333333,10,False,False,True,,
완료,272,산성_L8,산성,산성,산성역,8,main,3768,2328,73.59375,80.83333333333333,10,False,False,True,,
완료,273,남한산성입구_L8,남한산성입구,남한산성입구,남한산성입구역,8,main,3768,2436,73.59375,84.58333333333333,10,False,False,True,,
완료,274,단대오거리_L8,단대오거리,단대오거리,단대오거리역,8,main,3768,2544,73.59375,88.33333333333333,10,False,False,True,,
완료,275,신흥_L8,신흥,신흥,신흥역,8,main,3768,2652,73.59375,92.08333333333333,10,False,False,True,,
완료,276,수진_L8,수진,수진,수진역,8,main,3580,2652,69.921875,92.08333333333333,10,False,False,True,,
완료,277,모란_L8,모란,모란,모란역,8,main,3392,2652,66.25,92.08333333333333,10,False,True,True,,
